종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"098660","에스티오","KOSDAQ","섬유·의류","2350","45","1.95","29377293600"
"052020","에스티큐브","KOSDAQ","IT부품","9050","200","2.26","418820434050"
"237690","에스티팜","KOSDAQ","제약","69400","100","0.14","1305328985000"
"050760","에스폴리텍","KOSDAQ","화학","2365","-110","-4.44","38631513470"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","15590","410","2.70","108807536440"
"317830","에스피시스템스","KOSDAQ","기계·장비","9850","340","3.58","106122107300"
"058610","에스피지","KOSDAQ","IT부품","31150","1150","3.83","690824764000"
"043340","에쎈테크","KOSDAQ","기계·장비","699","4","0.58","50328000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","2150","-20","-0.92","46947937500"
"054630","에이디칩스","KOSDAQ","기타제조","271","2","0.74","21601263931"
"200710","에이디테크놀로지","KOSDAQ","반도체","24750","350","1.43","332319957750"
"096690","에이루트","KOSDAQ","정보기기","457","5","1.11","73569664236"
"298380","에이비엘바이오","KOSDAQ","제약","19080","310","1.65","913789644120"
"203400","에이비온","KOSDAQ","기타서비스","5520","-320","-5.48","107133159120"
"195990","에이비프로바이오","KOSDAQ","기계·장비","638","23","3.74","181440641998"
"003800","에이스침대","KOSDAQ","기타제조","26600","350","1.33","294994000000"
"088800","에이스테크","KOSDAQ","통신장비","1928","9","0.47","134817468744"
"241840","에이스토리","KOSDAQ","오락·문화","13300","210","1.60","126881920200"
"312610","에이에프더블류","KOSDAQ","일반전기전자","2980","15","0.51","60365526240"
"172670","에이엘티","KOSDAQ","반도체","18980","-150","-0.78","170065715820"
"445090","에이직랜드","KOSDAQ","반도체","40550","2550","6.71","429234726000"
"072990","에이치시티","KOSDAQ","기타서비스","8360","150","1.83","59945889960"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","1895","3","0.16","24041034990"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","15350","-150","-0.97","82768965250"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","1940","0","0.00","8429300000"
"148930","에이치와이티씨","KOSDAQ","IT부품","6410","60","0.94","65223115330"
"044780","에이치케이","KOSDAQ","기계·장비","1775","37","2.13","32847771925"
"357230","에이치피오","KOSDAQ","음식료·담배","7730","640","9.03","161262633870"
"071670","에이테크솔루션","KOSDAQ","기계·장비","10690","70","0.66","106900000000"
"045660","에이텍","KOSDAQ","정보기기","12230","60","0.49","101019800000"
"224110","에이텍모빌리티","KOSDAQ","정보기기","14210","10","0.07","75881400000"
"021080","에이티넘인베스트","KOSDAQ","금융","2840","50","1.79","136320000000"
"089530","에이티세미콘","KOSDAQ","반도체","600","0","0.00","43367041800"
"200470","에이팩트","KOSDAQ","반도체","2870","5","0.17","121579206910"
"262260","에이프로","KOSDAQ","일반전기전자","13390","300","2.29","193640208060"
"109960","에이프로젠 H&G","KOSDAQ","유통","883","30","3.52","58460842810"
"397030","에이프릴바이오","KOSDAQ","기타서비스","11350","-130","-1.13","243144126500"
"089970","에이피티씨","KOSDAQ","기계·장비","15260","-110","-0.72","365943879700"
"230240","에치에프알","KOSDAQ","통신장비","20450","800","4.07","275850581700"
"230360","에코마케팅","KOSDAQ","기타서비스","9710","110","1.15","314293561590"
"038870","에코바이오","KOSDAQ","기타서비스","5730","120","2.14","78056707260"
"097780","에코볼트","KOSDAQ","운송장비·부품","1087","1","0.09","68187877406"
"101360","에코앤드림","KOSDAQ","화학","21300","800","3.90","243145527900"
"128540","에코캡","KOSDAQ","운송장비·부품","2795","0","0.00","74599835700"
"086520","에코프로","KOSDAQ","금융","728000","49000","7.22","19384942304000"
"247540","에코프로비엠","KOSDAQ","일반전기전자","251000","13000","5.46","24548137344000"
"383310","에코프로에이치엔","KOSDAQ","화학","67100","6100","10.00","1026960937200"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","5460","-50","-0.91","186564760200"
"073540","에프알텍","KOSDAQ","통신장비","2440","-15","-0.61","27816000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","6440","-40","-0.62","77795200000"
"036810","에프에스티","KOSDAQ","반도체","23100","0","0.00","502581825900"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","5370","-60","-1.10","82594675830"
"083500","에프엔에스테크","KOSDAQ","기계·장비","9240","10","0.11","78454271280"
"054940","엑사이엔씨","KOSDAQ","건설","892","-1","-0.11","29590804816"
"043090","엑서지21","KOSDAQ","유통","585","-15","-2.50","34588601190"
"950130","엑세스바이오","KOSDAQ","제약","9140","200","2.24","331923916780"
"205100","엑셈","KOSDAQ","소프트웨어","2135","35","1.67","153641925185"
"356680","엑스게이트","KOSDAQ","소프트웨어","5030","-90","-1.76","143322264760"
"070300","엑스큐어","KOSDAQ","소프트웨어","2775","5","0.18","20440855350"
"317770","엑스페릭스","KOSDAQ","일반전기전자","3540","280","8.59","80646885240"
"092870","엑시콘","KOSDAQ","반도체","12680","180","1.44","137562745960"
"317870","엔바이오니아","KOSDAQ","기타제조","15360","270","1.79","128168340480"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2695","75","2.86","113648150000"
"236810","엔비티","KOSDAQ","기타서비스","5900","390","7.08","100155013400"
"333620","엔시스","KOSDAQ","일반전기전자","10230","230","2.30","107991399120"
"101400","엔시트론","KOSDAQ","반도체","648","-1","-0.15","38352673152"
"391060","엔에이치스팩20호","KOSDAQ","금융","10000","0","0.00","51000000000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2070","15","0.73","14821200000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2065","5","0.24","10386950000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2460","0","0.00","7429200000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2010","0","0.00","17688000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2030","10","0.50","15834000000"
"450410","엔에이치스팩28호","KOSDAQ","금융","3970","-75","-1.85","15562400000"
"451700","엔에이치스팩29호","KOSDAQ","금융","1975","0","0.00","28341250000"
"265740","엔에프씨","KOSDAQ","화학","8490","90","1.07","75830982000"
"354200","엔젠바이오","KOSDAQ","기타서비스","5570","240","4.50","71792994390"
"419080","엔젯","KOSDAQ","기계·장비","13000","1400","12.07","136731621000"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","1400","-2","-0.14","119091786800"
"182400","엔케이맥스","KOSDAQ","제약","13500","-270","-1.96","556444768500"
"348370","엔켐","KOSDAQ","화학","61700","2500","4.22","1003749235700"
"058450","엔터파트너즈","KOSDAQ","화학","464","0","0.00","24198874144"
"069410","엔텔스","KOSDAQ","소프트웨어","5690","855","17.68","58293048560"
"227950","엔투텍","KOSDAQ","기계·장비","680","8","1.19","70431360400"
"291230","엔피","KOSDAQ","기타서비스","3155","95","3.10","138000990395"
"198080","엔피디","KOSDAQ","IT부품","2280","-15","-0.65","49100221800"
"048830","엔피케이","KOSDAQ","화학","1897","25","1.34","35519281931"
"096870","엘디티","KOSDAQ","반도체","2990","5","0.17","19968416000"
"138690","엘아이에스","KOSDAQ","반도체","2730","0","0.00","183129235380"
"290650","엘앤씨바이오","KOSDAQ","제약","34500","700","2.07","782628739500"
"066970","엘앤에프","KOSDAQ","일반전기전자","150100","2000","1.35","5440798532500"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","8370","340","4.23","166870538910"
"073110","엘엠에스","KOSDAQ","IT부품","6080","80","1.33","54086190400"
"083310","엘오티베큠","KOSDAQ","반도체","20550","-100","-0.48","365996178150"
"037950","엘컴텍","KOSDAQ","IT부품","1342","24","1.82","113328570498"
"170920","엘티씨","KOSDAQ","반도체","8150","0","0.00","71916040100"
"058630","엠게임","KOSDAQ","디지털컨텐츠","6460","120","1.89","126253445420"
"058970","엠로","KOSDAQ","소프트웨어","57400","-100","-0.17","643575688000"
"019590","엠벤처투자","KOSDAQ","금융","768","-15","-1.92","87526304256"
"169330","엠브레인","KOSDAQ","기타서비스","2935","-20","-0.68","53584054330"
"373170","엠아이큐브솔루션","KOSDAQ","소프트웨어","16000","410","2.63","79086880000"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","6920","-10","-0.14","223347691760"
"009780","엠에스씨","KOSDAQ","음식료·담배","5440","70","1.30","95744000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","5300","20","0.38","241988868100"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","2170","-10","-0.46","82482895670"
"032790","엠젠솔루션","KOSDAQ","정보기기","2230","-60","-2.62","70817135490"
"033160","엠케이전자","KOSDAQ","반도체","12280","180","1.49","270974544680"
"347890","엠투아이","KOSDAQ","정보기기","7590","-30","-0.39","127498368360"
"033310","엠투엔","KOSDAQ","금속","3070","40","1.32","123850649170"
"259630","엠플러스","KOSDAQ","기계·장비","12610","680","5.70","154881089220"
"115960","연우","KOSDAQ","화학","13610","130","0.96","168736780000"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","9080","280","3.18","73829480000"
"143540","영우디에스피","KOSDAQ","반도체","894","23","2.64","39872306130"
"036560","영풍정밀","KOSDAQ","기계·장비","12540","-90","-0.71","197505000000"
"265560","영화테크","KOSDAQ","운송장비·부품","10360","20","0.19","110750264800"
"036000","예림당","KOSDAQ","출판·매체복제","1763","39","2.26","40609430351"
"250930","예선테크","KOSDAQ","화학","800","-2","-0.25","26400352000"
"053280","예스24","KOSDAQ","인터넷","4500","15","0.33","112500000000"
"122640","예스티","KOSDAQ","반도체","13300","10","0.08","253289748600"
"900300","오가닉티코스메틱","KOSDAQ","금융","136","-1","-0.73","33355833416"
"045060","오공","KOSDAQ","화학","3110","20","0.65","52689539140"
"080520","오디텍","KOSDAQ","반도체","4510","0","0.00","52977206590"
"039830","오로라","KOSDAQ","기타서비스","7160","30","0.42","77062292400"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","20500","-650","-3.07","192014111000"
"046120","오르비텍","KOSDAQ","기타서비스","3450","120","3.60","93387442800"
"014940","오리엔탈정공","KOSDAQ","기계·장비","2885","50","1.76","131480011985"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1234","13","1.06","39170753408"
"010470","오리콤","KOSDAQ","기타서비스","14710","100","0.68","176152985500"
"417860","오브젠","KOSDAQ","소프트웨어","23600","300","1.29","92119060000"
"352910","오비고","KOSDAQ","소프트웨어","9200","70","0.77","111928055600"
"053980","오상자이엘","KOSDAQ","소프트웨어","5140","-20","-0.39","91224113480"
"052420","오성첨단소재","KOSDAQ","IT부품","1491","21","1.43","121486498098"
"241790","오션브릿지","KOSDAQ","반도체","11880","-20","-0.17","118831291920"
"039200","오스코텍","KOSDAQ","제약","19760","60","0.30","750563010080"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","4610","-25","-0.54","95249980610"
"031510","오스템","KOSDAQ","운송장비·부품","1944","0","0.00","54432000000"
"368970","오에스피","KOSDAQ","음식료·담배","4825","-55","-1.13","45095222000"
"138080","오이솔루션","KOSDAQ","통신장비","12490","120","0.97","132694946550"
"080580","오킨스전자","KOSDAQ","반도체","4250","100","2.41","75137016500"
"067170","오텍","KOSDAQ","운송장비·부품","4460","15","0.34","68646558300"
"353590","오토앤","KOSDAQ","유통","8360","-310","-3.58","107639765200"
"173130","오파스넷","KOSDAQ","소프트웨어","17300","640","3.84","205185439000"
"440320","오픈놀","KOSDAQ","소프트웨어","8020","1850","29.98","78636100000"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","2590","30","1.17","81383971970"
"394280","오픈엣지테크놀로지","KOSDAQ","소프트웨어","17750","810","4.78","380911627500"
"309930","오하임앤컴퍼니","KOSDAQ","유통","4905","-135","-2.68","104355787950"
"244460","올리패스","KOSDAQ","제약","787","16","2.08","23786522526"
"226950","올릭스","KOSDAQ","기타서비스","14030","430","3.16","224616918770"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","880","16","1.85","54075432400"
"131030","옵투스제약","KOSDAQ","제약","5110","30","0.59","82542657820"
"082210","옵트론텍","KOSDAQ","IT부품","3115","10","0.32","76267488675"
"109080","옵티시스","KOSDAQ","통신장비","10360","160","1.57","58388960000"
"380540","옵티코어","KOSDAQ","통신장비","1433","39","2.80","40320458568"
"153710","옵티팜","KOSDAQ","제약","7370","90","1.24","108117590460"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","3085","40","1.31","21312049970"
"432430","와이랩","KOSDAQ","디지털컨텐츠","8250","340","4.30","132122265000"
"122990","와이솔","KOSDAQ","반도체","6900","10","0.15","194489892900"
"112290","와이씨켐","KOSDAQ","반도체","9550","190","2.03","96555704750"
"232140","와이아이케이","KOSDAQ","반도체","3640","5","0.14","298645074000"
"065530","와이어블","KOSDAQ","통신서비스","1779","-7","-0.39","94037940000"
"067900","와이엔텍","KOSDAQ","기타서비스","7590","10","0.13","138135411810"
"007530","와이엠","KOSDAQ","금속","2990","-5","-0.17","57331611480"
"155650","와이엠씨","KOSDAQ","IT부품","5500","80","1.48","107108969000"
"273640","와이엠텍","KOSDAQ","일반전기전자","14920","150","1.02","163612720000"
"251370","와이엠티","KOSDAQ","화학","10410","-170","-1.61","169833570240"
"066430","와이오엠","KOSDAQ","유통","814","21","2.65","31870929464"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","839","9","1.08","48181904064"
"273060","와이즈버즈","KOSDAQ","기타서비스","1136","0","0.00","57322085152"
"019210","와이지-원","KOSDAQ","금속","5640","90","1.62","172436339160"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","54100","1600","3.05","1010572256900"
"332570","와이팜","KOSDAQ","IT부품","2765","60","2.22","109049819340"
"079000","와토스코리아","KOSDAQ","화학","4890","-100","-2.00","35208000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","2610","190","7.85","117252851040"
"032820","우리기술","KOSDAQ","일반전기전자","1355","12","0.89","207930575145"
"041190","우리기술투자","KOSDAQ","금융","5470","250","4.79","459480000000"
"115440","우리넷","KOSDAQ","통신장비","6850","140","2.09","73666537150"
"046970","우리로","KOSDAQ","유통","1829","26","1.44","80155923171"
"082850","우리바이오","KOSDAQ","일반전기전자","2825","65","2.36","136833332850"
"215360","우리산업","KOSDAQ","운송장비·부품","14660","260","1.81","133877509580"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","3455","20","0.58","65255763155"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1551","4","0.26","107387584293"
"037400","우리엔터프라이즈","KOSDAQ","유통","1632","-2","-0.12","42796500672"
"153490","우리이앤엘","KOSDAQ","반도체","1028","-8","-0.77","52921440000"
"101170","우림피티에스","KOSDAQ","기계·장비","5970","330","5.85","80595000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","2475","35","1.43","96705932400"
"103840","우양","KOSDAQ","음식료·담배","5940","-80","-1.33","94532854680"
"046940","우원개발","KOSDAQ","건설","3115","45","1.47","56301600250"
"215380","우정바이오","KOSDAQ","기타서비스","2050","-50","-2.38","26562897550"
"065680","우주일렉트로","KOSDAQ","IT부품","13500","-20","-0.15","128655000000"
"018620","우진비앤지","KOSDAQ","제약","1259","13","1.04","36371619887"
"396470","워트","KOSDAQ","반도체","9470","-30","-0.32","152656400000"
"307280","원바이오젠","KOSDAQ","제약","1572","0","0.00","57386190120"
"032940","원익","KOSDAQ","유통","3490","70","2.05","63494372700"
"240810","원익IPS","KOSDAQ","반도체","34750","-750","-2.11","1705665559750"
"074600","원익QnC","KOSDAQ","비금속","27000","200","0.75","709776000000"
"104830","원익머트리얼즈","KOSDAQ","반도체","27200","0","0.00","342937600000"
"014190","원익큐브","KOSDAQ","유통","1753","182","11.58","62056035218"
"217820","원익피앤이","KOSDAQ","기계·장비","6380","210","3.40","270860086420"
"030530","원익홀딩스","KOSDAQ","기계·장비","3425","10","0.29","264540084925"
"012620","원일특강","KOSDAQ","금속","8930","-10","-0.11","39292000000"
"382840","원준","KOSDAQ","기계·장비","17280","370","2.19","263892919680"
"336570","원텍","KOSDAQ","의료·정밀기기","8550","420","5.17","753886973250"
"376980","원티드랩","KOSDAQ","소프트웨어","11450","2640","29.97","108279169200"
"008370","원풍","KOSDAQ","화학","4300","25","0.58","51600000000"
"008290","원풍물산","KOSDAQ","섬유·의류","725","3","0.42","29502917275"
"101160","월덱스","KOSDAQ","반도체","25600","50","0.20","422681420800"
"064090","웨스트라이즈","KOSDAQ","유통","1987","41","2.11","60698158693"
"336060","웨이버스","KOSDAQ","출판·매체복제","1602","28","1.78","77144630400"
"095270","웨이브일렉트로","KOSDAQ","IT부품","5290","-10","-0.19","79197944240"
"065950","웰크론","KOSDAQ","섬유·의류","2870","25","0.88","81023836740"
"076080","웰크론한텍","KOSDAQ","건설","3400","50","1.49","76820130400"
"043590","웰킵스하이텍","KOSDAQ","반도체","1081","-9","-0.83","39090959850"
"196700","웹스","KOSDAQ","화학","1987","55","2.85","28541554128"
"069080","웹젠","KOSDAQ","디지털컨텐츠","15080","460","3.15","527059330720"
"053580","웹케시","KOSDAQ","금융","9850","50","0.51","134317042800"
"071460","위니아","KOSDAQ","일반전기전자","803","-5","-0.62","28881737885"
"377460","위니아에이드","KOSDAQ","유통","1581","0","0.00","24336973305"
"044340","위닉스","KOSDAQ","일반전기전자","10040","90","0.90","179449187000"
"330350","위더스제약","KOSDAQ","제약","9920","300","3.12","130872357760"
"348350","위드텍","KOSDAQ","의료·정밀기기","10410","240","2.36","106011276000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","54400","100","0.18","1838554732800"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","11710","60","0.52","389887869320"
"123420","위메이드플레이","KOSDAQ","디지털컨텐츠","11570","230","2.03","132706071940"
"065370","위세아이텍","KOSDAQ","출판·매체복제","8350","150","1.83","61656015900"
"038620","위즈코프","KOSDAQ","유통","806","0","0.00","53636450790"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","3150","20","0.64","538803984600"
"036090","위지트","KOSDAQ","기계·장비","914","19","2.12","102068074556"
"136540","윈스","KOSDAQ","소프트웨어","12170","80","0.66","168726851540"
"320000","윈텍","KOSDAQ","기계·장비","2540","90","3.67","46987835920"
"097800","윈팩","KOSDAQ","반도체","1509","-5","-0.33","89913004464"
"192390","윈하이텍","KOSDAQ","금속","4250","155","3.79","45633627000"
"313760","윌링스","KOSDAQ","일반전기전자","8010","400","5.26","46368936810"
"335870","윙스풋","KOSDAQ","유통","1484","105","7.61","24755230248"
"900340","윙입푸드","KOSDAQ","금융","799","2","0.25","38330768972"
"036200","유니셈","KOSDAQ","반도체","8000","90","1.14","245313784000"
"018000","유니슨","KOSDAQ","기계·장비","1204","11","0.92","152062799224"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","2730","20","0.74","40073689110"
"011320","유니크","KOSDAQ","운송장비·부품","5110","20","0.39","98728751450"
"086390","유니테스트","KOSDAQ","반도체","12200","0","0.00","257836337200"
"241690","유니테크노","KOSDAQ","운송장비·부품","4025","15","0.37","100671549125"
"142210","유니트론텍","KOSDAQ","유통","4090","25","0.62","78716516280"
"048430","유라테크","KOSDAQ","일반전기전자","8130","60","0.74","93657600000"
"206650","유바이오로직스","KOSDAQ","제약","9120","-130","-1.41","332467839840"
"089850","유비벨록스","KOSDAQ","소프트웨어","17010","580","3.53","126839045340"
"084440","유비온","KOSDAQ","소프트웨어","1497","9","0.60","29510061600"
"032620","유비케어","KOSDAQ","소프트웨어","4540","-5","-0.11","236975011060"
"264450","유비쿼스","KOSDAQ","통신장비","15100","-90","-0.59","154710160600"
"078070","유비쿼스홀딩스","KOSDAQ","금융","13500","510","3.93","252404478000"
"024800","유성티엔에스","KOSDAQ","운송","2080","10","0.48","77067768960"
"054930","유신","KOSDAQ","기타서비스","33800","950","2.89","101400000000"
"069330","유아이디","KOSDAQ","IT부품","1522","8","0.53","21598840502"
"049520","유아이엘","KOSDAQ","IT부품","4750","-50","-1.04","103478446000"
"435380","유안타제10호스팩","KOSDAQ","금융","2040","5","0.25","11689200000"
"444920","유안타제11호스팩","KOSDAQ","금융","1984","0","0.00","10396160000"
"446150","유안타제12호스팩","KOSDAQ","금융","2040","-10","-0.49","9730800000"
"449020","유안타제13호스팩","KOSDAQ","금융","1965","-4","-0.20","19119450000"
"450940","유안타제14호스팩","KOSDAQ","금융","2000","-5","-0.25","9080000000"
"430700","유안타제9호스팩","KOSDAQ","금융","2075","0","0.00","10873000000"
"263770","유에스티","KOSDAQ","금속","3125","35","1.13","74063037500"
"388720","유일로보틱스","KOSDAQ","기계·장비","21800","400","1.87","194845042800"
"340930","유일에너테크","KOSDAQ","기계·장비","10740","420","4.07","123167931000"
"023410","유진기업","KOSDAQ","비금속","3605","-15","-0.41","278705661115"
"056080","유진로봇","KOSDAQ","기계·장비","11420","20","0.18","428388775840"
"373340","유진스팩6호","KOSDAQ","금융","2040","5","0.25","6160800000"
"388800","유진스팩7호","KOSDAQ","금융","2440","0","0.00","12224400000"
"413630","유진스팩8호","KOSDAQ","금융","2470","0","0.00","14622400000"
"442130","유진스팩9호","KOSDAQ","금융","2200","-10","-0.45","7612000000"
"084370","유진테크","KOSDAQ","반도체","44800","-1150","-2.50","1026638681600"
"240600","유진테크놀로지","KOSDAQ","금속","14060","580","4.30","97409803060"
"221800","유투바이오","KOSDAQ","기타서비스","5260","30","0.57","59370650960"
"179900","유티아이","KOSDAQ","IT부품","32100","350","1.10","522809329500"
"263050","유틸렉스","KOSDAQ","제약","2695","-60","-2.18","99075894225"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","2635","100","3.94","29426051570"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","106800","2300","2.20","852162326400"
"146060","율촌","KOSDAQ","금속","2665","50","1.91","57627736140"
"072770","율호","KOSDAQ","소프트웨어","2600","70","2.77","165242656800"
"039020","이건홀딩스","KOSDAQ","종이·목재","3120","10","0.32","70464292080"
"067920","이글루","KOSDAQ","소프트웨어","6050","30","0.50","66526519950"
"044960","이글벳","KOSDAQ","유통","5370","30","0.56","67886911710"
"303530","이노뎁","KOSDAQ","소프트웨어","9930","180","1.85","72879239070"
"296640","이노룰스","KOSDAQ","소프트웨어","7070","80","1.14","36610241640"
"302430","이노메트리","KOSDAQ","기계·장비","10490","40","0.38","103150351920"
"274400","이노시뮬레이션","KOSDAQ","디지털컨텐츠","14170","880","6.62","110806934420"
"056090","이노시스","KOSDAQ","의료·정밀기기","1180","0","0.00","93078496760"
"073490","이노와이어리스","KOSDAQ","통신장비","24500","-300","-1.21","186294227000"
"215790","이노인스트루먼트","KOSDAQ","통신장비","1138","-62","-5.17","45842223562"
"344860","이노진","KOSDAQ","화학","2830","40","1.43","34044900000"
"246960","이노테라피","KOSDAQ","제약","8700","-170","-1.92","55351096500"
"088390","이녹스","KOSDAQ","운송장비·부품","23950","1650","7.40","224790963800"
"272290","이녹스첨단소재","KOSDAQ","IT부품","35550","2450","7.40","718168941900"
"053350","이니텍","KOSDAQ","소프트웨어","3180","50","1.60","62935112880"
"041520","이라이콤","KOSDAQ","IT부품","7170","-10","-0.14","87393194100"
"264850","이랜시스","KOSDAQ","일반전기전자","4560","50","1.11","135661878720"
"054210","이랜텍","KOSDAQ","IT부품","9340","170","1.85","236219901400"
"164060","이루다","KOSDAQ","의료·정밀기기","7210","100","1.41","148583903510"
"065440","이루온","KOSDAQ","소프트웨어","1913","-18","-0.93","52177113260"
"115610","이미지스","KOSDAQ","반도체","2915","25","0.87","45303839790"
"078020","이베스트투자증권","KOSDAQ","금융","3910","35","0.90","216931452900"
"131400","이브이첨단소재","KOSDAQ","IT부품","3540","75","2.16","209547393660"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","8610","90","1.06","71364157200"
"080010","이상네트웍스","KOSDAQ","인터넷","5310","110","2.12","53100000000"
"086890","이수앱지스","KOSDAQ","제약","6090","180","3.05","210782445510"
"047560","이스트소프트","KOSDAQ","소프트웨어","13930","420","3.11","158869309760"
"900110","이스트아시아홀딩스","KOSDAQ","금융","122","1","0.83","35615710100"
"067010","이씨에스","KOSDAQ","정보기기","3700","65","1.79","45487800000"
"102710","이엔에프테크놀로지","KOSDAQ","화학","22550","-350","-1.53","322190701800"
"063760","이엘피","KOSDAQ","반도체","3570","220","6.57","33290714100"
"123570","이엠넷","KOSDAQ","기타서비스","3135","265","9.23","69835504530"
"083470","이엠앤아이","KOSDAQ","IT부품","1702","1","0.06","36321239958"
"095190","이엠코리아","KOSDAQ","금속","2270","5","0.22","96658953990"
"091120","이엠텍","KOSDAQ","IT부품","50900","0","0.00","872066442400"
"039030","이오테크닉스","KOSDAQ","반도체","160100","2500","1.59","1972359955000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","14670","-630","-4.12","446212798290"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","3130","-90","-2.80","76011233070"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","2705","0","0.00","54259503030"
"353810","이지바이오","KOSDAQ","음식료·담배","3260","5","0.15","111465007200"
"099750","이지케어텍","KOSDAQ","소프트웨어","17510","150","0.86","119676927760"
"377330","이지트로닉스","KOSDAQ","일반전기전자","8850","150","1.72","71773092900"
"035810","이지홀딩스","KOSDAQ","음식료·담배","2880","40","1.41","187620033600"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","106895911200"
"092130","이크레더블","KOSDAQ","기타서비스","14040","100","0.72","169092144000"
"096040","이트론","KOSDAQ","정보기기","271","0","0.00","245561580945"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","5280","160","3.13","25181640000"
"001840","이화공영","KOSDAQ","건설","3345","70","2.14","66250267200"
"024810","이화전기","KOSDAQ","IT부품","899","0","0.00","181597539712"
"041830","인바디","KOSDAQ","의료·정밀기기","24000","0","0.00","328410768000"
"352940","인바이오","KOSDAQ","화학","4200","-95","-2.21","45644466000"
"079950","인베니아","KOSDAQ","기계·장비","1077","-15","-1.37","24986400000"
"389470","인벤티지랩","KOSDAQ","제약","14060","1640","13.20","118364897360"
"277410","인산가","KOSDAQ","음식료·담배","1940","25","1.31","74090268400"
"060150","인선이엔티","KOSDAQ","기타서비스","7850","60","0.77","365524354200"
"033230","인성정보","KOSDAQ","컴퓨터서비스","2520","105","4.35","98822757600"
"450520","인스웨이브시스템즈","KOSDAQ","소프트웨어","19580","3580","22.38","95971879080"
"037330","인지디스플레","KOSDAQ","IT부품","1807","-5","-0.28","79300599768"
"100030","인지소프트","KOSDAQ","소프트웨어","16350","-50","-0.30","53688723900"
"211050","인카금융서비스","KOSDAQ","금융","14220","140","0.99","146124151200"
"083640","인콘","KOSDAQ","통신장비","564","-2","-0.35","32731915968"
"216050","인크로스","KOSDAQ","기타서비스","10560","-40","-0.38","135624424320"
"049070","인탑스","KOSDAQ","IT부품","29150","500","1.75","501380000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","29600","150","0.51","391207748800"
"017250","인터엠","KOSDAQ","일반전기전자","1388","-3","-0.22","29211108196"
"051370","인터플렉스","KOSDAQ","IT부품","10410","110","1.07","242838983520"
"064290","인텍플러스","KOSDAQ","반도체","34700","50","0.14","445407881400"
"189300","인텔리안테크","KOSDAQ","일반전기전자","76200","-1200","-1.55","817880050800"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","223669017000"
"048530","인트론바이오","KOSDAQ","제약","7080","-270","-3.67","241787394960"
"175140","인포마크","KOSDAQ","통신장비","3985","165","4.32","65305793455"
"115310","인포바인","KOSDAQ","통신서비스","20400","-100","-0.49","65134813200"
"039290","인포뱅크","KOSDAQ","통신서비스","11180","190","1.73","97198674040"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","5340","-30","-0.56","130277085720"
"101930","인화정공","KOSDAQ","운송장비·부품","10600","30","0.28","98916073000"
